Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1981,4,13,18.5,-2,0,8.25,0,24630.165919844218
1981,4,14,18.5,-0.5,0,9,0,27666.059995794036
1981,4,15,19,0.5,0,9.75,0,28326.656292497843
1981,4,16,21,0.5,0,10.75,0,24601.86712215503
1981,4,17,21,2,0,11.5,0,27007.679004970465
1981,4,18,16.5,6,7,11.25,0.7,42103.56864176994
1981,4,19,12.5,1,7,6.75,0.7,39695.65508531985
1981,4,20,14,-1,0,6.5,0,35336.94855458017
1981,4,21,19,-1.5,0,8.75,0,25973.301380372584
1981,4,22,19.5,0,0,9.75,0,26303.323700176566
1981,4,23,22,2,0,12,0,26130.060788224364
1981,4,24,23.5,2.5,0,13,0,24469.139080808927
1981,4,25,22.5,3.5,0,13,0,27731.690958250118
1981,4,26,22,4,0,13,0,29362.96689697071
1981,4,27,20,0,0,10,0,25865.922356916577
1981,4,28,23,5.5,0,14.25,0,30076.282482182534
1981,4,29,25.5,6.5,0,16,0,26874.688640804055
1981,4,30,26,6,0,16,0,25530.95420876385
1981,5,1,24.5,5,0,14.75,0,24751.863480614018
1981,5,2,21.5,4.5,0,13,0,29362.96689697071
1981,5,3,19.5,5,0,12.25,0,34271.04081081892
1981,5,4,20.5,-0.5,0,10,0,23876.23602176915
1981,5,5,20,0.5,0,10.25,0,25436.65613688648
1981,5,6,19.5,1,0,10.25,0,27393.321993570054
1981,5,7,20.5,-1.5,0,9.5,0,22633.79492670957
1981,5,8,21,0.5,0,10.75,0,24601.86712215503
1981,5,9,17.5,-1,0,8.25,0,26869.271912557328
1981,5,10,22,-2,0,10,0,19896.86335147429
1981,5,11,22.5,2.5,0,12.5,0,23598.684106352408
1981,5,12,22.5,4.5,0,13.5,0,25262.23902525247
1981,5,13,23,3.5,0,13.25,0,24072.64607404648
1981,5,14,23,3,0,13,0,22837.863142088332
1981,5,15,16.5,5,0,10.75,0,39741.47765886581
1981,5,16,11.5,2.5,0,7,0,43896.7920025449
1981,5,17,17.5,-1.5,0,8,0,25052.68198728954
1981,5,18,22,-1.5,0,10.25,0,19566.65856683575
1981,5,19,20,3.5,0,11.75,0,28335.792558881694
1981,5,20,14,3.5,4,8.75,0.4,43288.83563395431
1981,5,21,18.5,-4,0,7.25,0,21575.22494994822
1981,5,22,20,0.5,0,10.25,0,23479.990280202903
1981,5,23,19.5,6,0,12.75,0,34822.165139053155
1981,5,24,22.5,2.5,0,12.5,0,23598.684106352408
1981,5,25,24,4,0,14,0,22925.771121554804
1981,5,26,20.5,8.5,0,14.5,0,36992.15318285684
1981,5,27,21,3,0,12,0,26130.060788224364
1981,5,28,16.5,5.5,6,11,0.6,42808.34752698381
1981,5,29,20,1.5,2,10.75,0.2,24601.86712215503
1981,5,30,22,3.5,0,12.75,0,24872.97509932368
1981,5,31,20.5,7.5,4,14,0.4,38209.618535924674
1981,6,1,21,4.5,6,12.75,0.6,29847.570119188418
1981,6,2,23.5,5,0,14.25,0,22557.2118616369
1981,6,3,24.5,7,0,15.75,0,24576.923472522874
1981,6,4,25,4,0,14.5,0,19235.919655085556
1981,6,5,29,6,0,17.5,0,14659.911457217959
1981,6,6,31,7,0,19,0,14454.872600758528
1981,6,7,31,10.5,0,20.75,0,16960.08851086789
1981,6,8,31,8.5,0,19.75,0,15918.476239601878
1981,6,9,31.5,8,0,19.75,0,14857.244490295085
1981,6,10,31,8,0,19.5,0,15089.633136506853
1981,6,11,30,7.5,0,18.75,0,15811.711738348058
1981,6,12,27.5,6.5,0,17,0,16391.813963609147
1981,6,13,25.5,7,0,16.25,0,17192.099676390088
1981,6,14,24,4.5,0,14.25,0,16541.955365200392
1981,6,15,21.5,1,0,11.25,0,16475.30946851867
1981,6,16,28,4,0,16,0,12093.609888361825
1981,6,17,31,4,0,17.5,0,9773.274304811972
1981,6,18,31.5,7.5,0,19.5,0,11856.1403215411
1981,6,19,32.5,8.5,0,20.5,0,10131.352801920813
1981,6,20,33,10.5,0,21.75,0,11259.952207263317
1981,6,21,34.5,10.5,0,22.5,0,10757.296302509305
1981,6,22,34,13,0,23.5,0,11813.61497217355
1981,6,23,33.5,12,0,22.75,0,11478.351535347185
1981,6,24,33.5,13,0,23.25,0,12849.727272737204
1981,6,25,33,15.5,0,24.25,0,16133.041593284477
1981,6,26,30.5,14.5,7,22.5,0.7,22411.03396356105
1981,6,27,29,11,13,20,1.3,18808.554803412288
1981,6,28,26,9.5,7,17.75,0.7,25253.571488951307
1981,6,29,27,9,0,18,0,18940.450946732366
1981,6,30,25,11,0,18,0,24859.341867586234
1981,7,1,25.5,10,0,17.75,0,22848.469442384514
1981,7,2,28,7,0,17.5,0,12216.592881014965
1981,7,3,29.5,9.5,0,19.5,0,11856.1403215411
1981,7,4,31.5,9.5,0,20.5,0,11144.488082112895
1981,7,5,32.5,10.5,0,21.5,0,11433.342965315165
1981,7,6,31.5,13,0,22.25,0,12742.314609635836
1981,7,7,30,11.5,0,20.75,0,11971.82718414204
1981,7,8,26,11,15,18.5,1.5,21797.046080165856
1981,7,9,26,10,6,18,0.6,24859.341867586234
1981,7,10,26.5,9.5,0,18,0,18940.450946732366
1981,7,11,24,13,13,18.5,1.3,36710.81445080565
1981,7,12,26,10.5,0,18.25,0,23306.685573820152
1981,7,13,23.5,11.5,4,17.5,0.4,36649.77864304489
1981,7,14,25.5,9,0,17.25,0,22339.972992628358
1981,7,15,23,11,4,17,0.4,36566.35422651271
1981,7,16,22,10.5,11,16.25,1.1,38351.60697040866
1981,7,17,23.5,11,5,17.25,0.5,37233.288321047265
1981,7,18,27,10,4,18.5,0.4,28680.323789691913
1981,7,19,30.5,9.5,0,20,0,17763.635092111603
1981,7,20,32,10.5,0,21.25,0,17414.62025836482
1981,7,21,31,12,6,21.5,0.6,24772.24309151619
1981,7,22,28,11.5,8,19.75,0.8,29714.48898059017
1981,7,23,29,10.5,4,19.75,0.4,27592.02548197659
1981,7,24,29.5,10.5,0,20,0,22988.233648615016
1981,7,25,28.5,11.5,0,20,0,26122.992782517063
1981,7,26,28,10.5,0,19.25,0,25178.626134966056
1981,7,27,29,10,5,19.5,0.5,26945.77345804795
1981,7,28,29,10,0,19.5,0,23712.2806430822
1981,7,29,28.5,11,0,19.75,0,25469.561983363004
1981,7,30,28,11.5,0,19.75,0,27592.02548197659
1981,7,31,27,11.5,5,19.25,0.5,33936.409138432515
1981,8,1,25,12,6,18.5,0.6,39005.240353981004
1981,8,2,28.5,11,0,19.75,0,27592.02548197659
1981,8,3,29,10,0,19.5,0,24790.111581404115
1981,8,4,30,8,0,19,0,21126.35226264708
1981,8,5,32.5,10,0,21.25,0,21284.535871334778
1981,8,6,33.5,13,0,23.25,0,23129.509090926967
1981,8,7,33,10,0,21.5,0,20961.12876974447
1981,8,8,29,11,0,20,0,27167.912493817745
1981,8,9,30,10,14,20,1.4,28212.83220511843
1981,8,10,21.5,10,12,15.75,1.2,42326.92375823383
1981,8,11,22,9,18,15.5,1.8,40235.39837519006
1981,8,12,20,7,9,13.5,0.9,39472.24847695698
1981,8,13,21.5,9,5,15.25,0.5,40886.25863432141
1981,8,14,20.5,8,6,14.25,0.6,40602.98135094642
1981,8,15,24.5,6.5,0,15.5,0,31910.833194116254
1981,8,16,27,7,0,17,0,29000.90162792387
1981,8,17,25.5,8.5,0,17,0,34044.53669364977
1981,8,18,26,8.5,0,17.25,0,33509.959488942535
1981,8,19,26.5,8,2,17.25,0.2,31027.74026753939
1981,8,20,28.5,9,0,18.75,0,30494.01549538554
1981,8,21,28.5,11,0,19.75,0,33959.415977817334
1981,8,22,27,9.5,0,18.25,0,33794.69408203922
1981,8,23,28,9,0,18.5,0,30974.749692867266
1981,8,24,28.5,9.5,0,19,0,31133.57175547991
1981,8,25,28,10,5,19,0.5,34469.311586424184
1981,8,26,29,9.5,0,19.25,0,30652.24051213259
1981,8,27,30.5,10,2,20.25,0.2,29837.790969775306
1981,8,28,28,10.5,3,19.25,0.3,35031.13201386582
1981,8,29,29,10,0,19.5,0,32334.928149657542
1981,8,30,29.5,10,3,19.75,0.3,32898.184228510545
1981,8,31,27,10.5,3,18.75,0.3,36141.055401938414
1981,9,1,24.5,8,20,16.25,2,35706.66855865634
1981,9,2,26,9,0,17.5,0,35428.119354943396
1981,9,3,27,9,0,18,0,34329.56734095242
1981,9,4,23,10,5,16.5,0.5,40349.02387148089
1981,9,5,21,8,6,14.5,0.6,39951.52543748538
1981,9,6,18.5,8.5,12,13.5,1.2,44208.91829419182
1981,9,7,21,5,0,13,0,35888.07065185309
1981,9,8,24,5.5,0,14.75,0,33487.81529730133
1981,9,9,23.5,6,0,14.75,0,33487.81529730133
1981,9,10,22,6.5,0,14.25,0,36091.53897861904
1981,9,11,22,6,6,14,0.6,35152.849053050704
1981,9,12,25,6,0,15.5,0,31910.833194116254
1981,9,13,25.5,6,0,15.75,0,31403.846659334777
1981,9,14,24,6.5,0,15.25,0,33836.903697369446
1981,9,15,23.5,5.5,0,14.5,0,34032.78092822829
1981,9,16,24,5,0,14.5,0,32553.094800914016
1981,9,17,24,6.5,0,15.25,0,33836.903697369446
1981,9,18,24,6,0,15,0,32952.63034432625
1981,9,19,23,6,0,14.5,0,34032.78092822829
1981,9,20,25,7,0,16,0,33593.36080100507
1981,9,21,25.5,6.5,0,16,0,32249.626368964862
1981,9,22,24.5,6.5,0,15.5,0,33298.26072429522
1981,9,23,16.5,9.5,19,13,1.9,48938.278161617854
1981,9,24,21,6,14,13.5,1.4,36314.46859880043
1981,9,25,22,6,0,14,0,35152.849053050704
1981,9,26,23,2,0,12.5,0,30341.165279595953
1981,9,27,25.5,3,0,14.25,0,28572.468358073405
1981,9,28,25,5,0,15,0,31519.907285877285
1981,9,29,22,6.5,0,14.25,0,36091.53897861904
1981,9,30,23.5,5.5,0,14.5,0,34032.78092822829
1981,10,1,19.5,9,8,14.25,0.8,43610.60959916467
1981,10,2,14.5,8.5,32,11.5,3.2,50414.33414261153
1981,10,3,15,3,0,9,0,40435.010763083585
1981,10,4,17,2,0,9.5,0,37037.118970979296
1981,10,5,19,1.5,0,10.25,0,33263.31956362078
1981,10,6,21,1.5,0,11.25,0,31120.02899609082
1981,10,7,20.5,2,0,11.25,0,32950.61893703734
1981,10,8,18.5,7,0,12.75,0,41454.9584988728
1981,10,9,18,0.5,0,9.25,0,33480.88177852563
1981,10,10,18.5,3,0,10.75,0,35956.57502468812
1981,10,11,13,6.5,6,9.75,0.6,48559.98221571059
1981,10,12,13,6,0,9.5,0,47325.2075740291
1981,10,13,12,0.5,0,6.25,0,41087.939367334846
1981,10,14,12,-1,0,5.5,0,37869.983075146294
1981,10,15,9.5,-2,0,3.75,0,39749.00901234376
1981,10,16,12,-6,0,3,0,32242.375573475045
1981,10,17,12.5,-4.5,0,4,0,33046.548890051665
1981,10,18,15.5,-0.5,0,7.5,0,35348.56912010645
1981,10,19,17,0,0,8.5,0,33021.291074259025
1981,10,20,19,-2,0,8.5,0,28618.45226435782
1981,10,21,18.5,-2,0,8.25,0,29108.377905270434
1981,10,22,18.5,-2,0,8.25,0,29108.377905270434
1981,10,23,19,-3.5,0,7.75,0,27799.996859921834
1981,10,24,16,-2,0,7,0,31703.23866850465
1981,10,25,15,-1.5,0,6.75,0,34733.698199654864
1981,10,26,17.5,-4,0,6.75,0,27290.762871157396
1981,10,27,15.5,-2,0,6.75,0,32252.719756822375
1981,10,28,17,4,0,10.5,0,38485.16712175591
1981,10,29,12,3.5,0,7.75,0,46333.32809986972
1981,10,30,9.5,-5,0,2.25,0,37411.75597278357
1981,10,31,11,-4,0,3.5,0,34232.69167899807
1981,11,1,15,-2.5,0,6.25,0,33383.95073595957
1981,11,2,16,-1.5,0,7.25,0,33561.46103325279
1981,11,3,17.5,-4.5,0,6.5,0,27764.745292884425
1981,11,4,18,-5,0,6.5,0,27764.745292884425
1981,11,5,18,-4,0,7,0,26825.817334888554
1981,11,6,16,-1,0,7.5,0,32991.997845432685
1981,11,7,11,-0.5,3,5.25,0.3,41287.02479083471
1981,11,8,13,-3,0,5,0,33610.45713834035
1981,11,9,14,-2.5,0,5.75,0,34559.7598998003
1981,11,10,15,-4,0,5.5,0,29754.986701900656
1981,11,11,15,-4,0,5.5,0,29754.986701900656
1981,11,12,17,-4.5,0,6.25,0,28247.958315042706
1981,11,13,17,-2.5,0,7.25,0,31164.21381659187
1981,11,14,17,-0.5,0,8.25,0,33586.58989069666
1981,11,15,19.5,-1.5,0,9,0,29794.21845700896
1981,11,16,20,-2.5,0,8.75,0,28137.743162070303
1981,11,17,18,-3.5,0,7.25,0,28766.96659993096
1981,11,18,15,-1.5,0,6.75,0,34733.698199654864
1981,11,19,10,-6,0,2,0,34623.994206528056
1981,11,20,14,-8,0,3,0,25793.900458780037
1981,11,21,16.5,-6,0,5.25,0,27524.683193889807
1981,11,22,17,-3.5,0,6.75,0,29771.74131398989
1981,11,23,18.5,-3.5,0,7.5,0,28278.85529608516
1981,11,24,18,-2,0,8,0,29607.715075887638
1981,11,25,10,-2.5,0,3.75,0,39749.00901234376
1981,11,26,6.5,-13.5,0,-3.5,0,25900.338780936898
1981,11,27,3,-6,12,-1.5,1.2,44644.70061885058
1981,11,28,3.5,-2.5,21,0.5,2.1,50145.7105350296
1981,11,29,2,-2,22,0,2.2,52000
1981,11,30,4,-7,0,-1.5,0,40180.23055696552
1981,12,1,5.5,-14,0,-4.25,0,27403.32240520434
1981,12,2,12,-10.5,0,0.75,0,26517.253580984492
1981,12,3,14.5,-8.5,0,3,0,25793.900458780037
1981,12,4,11.5,-7.5,0,2,0,31161.59478587525
1981,12,5,13.5,-2.5,0,5.5,0,35164.98428406441
1981,12,6,15,-5,0,5,0,30809.585710145326
1981,12,7,16,-5,0,5.5,0,29754.986701900656
1981,12,8,14.5,-5.5,0,4.5,0,29005.598262942596
1981,12,9,14.5,-4.5,0,5,0,30809.585710145326
1981,12,10,10.5,-3,0,3.75,0,36691.392934471165
1981,12,11,11,-1.5,0,4.75,0,39903.19700831102
1981,12,12,8.5,-5.5,0,1.5,0,35888.01506648195
1981,12,13,8,-3.5,0,2.25,0,40812.82469758207
1981,12,14,10,-6,0,2,0,34623.994206528056
1981,12,15,14,-5.5,0,4.25,0,29518.870423835837
1981,12,16,12,-3,0,4.5,0,34806.71791553112
1981,12,17,8,-7.5,0,0.25,0,35351.628575019444
1981,12,18,11.5,-8.5,0,1.5,0,28710.412053185566
1981,12,19,13.5,-4,0,4.75,0,31352.511935101516
1981,12,20,13.5,-2,0,5.75,0,34559.7598998003
1981,12,21,9,-1,1,4,0.1,42059.24404188394
1981,12,22,4.5,-7.5,0,-1.5,0,40180.23055696552
1981,12,23,2.5,-13.5,0,-5.5,0,30129.02858149493
1981,12,24,5,-14,0,-4.5,0,27925.709921340553
1981,12,25,6.5,-7,0,-0.25,0,36661.66835742537
1981,12,26,8,-4.5,0,1.75,0,38774.646296922656
1981,12,27,7.5,-1.5,0,3,0,45139.32580286506
1981,12,28,9,-8.5,0,0.25,0,31423.66984446173
1981,12,29,10,-7.5,0,1.25,0,32885.35720980841
1981,12,30,5,-2,1,1.5,0.1,46654.419586426535
1981,12,31,5,-3,6,1,0.6,44644.53502213093
1982,1,1,3.5,-1,18,1.25,1.8,51155.00010414641
1982,1,2,0,-6,16,-3,1.6,49898.87119196008
1982,1,3,-1,-11.5,5,-6.25,0.5,38290.35621544241
1982,1,4,3.5,-14,8,-5.25,0.8,29560.60059695602
1982,1,5,2,-4,13,-1,1.3,47336.04737455986
1982,1,6,3,-6,8,-1.5,0.8,44644.70061885058
1982,1,7,-1.5,-14.5,0,-8,0,36533.891569660795
1982,1,8,1,-16,0,-7.5,0,28112.40821729325
1982,1,9,6,-15.5,0,-4.75,0,28459.21111997735
1982,1,10,10.5,-13.5,0,-1.5,0,22322.35030942529
1982,1,11,7,-2.5,3,2.25,0.3,44213.89342238058
1982,1,12,2.5,-6.5,13,-2,1.3,41691.8250859233
1982,1,13,2.5,-12.5,0,-5,0,34804.903029888956
1982,1,14,8,-14.5,0,-3.25,0,25419.933451451085
1982,1,15,7.5,-9.5,0,-1,0,30122.93923835627
1982,1,16,8,-11.5,0,-1.75,0,27285.4986787557
1982,1,17,11,-7,0,2,0,31161.59478587525
1982,1,18,8,-6,0,1,0,37203.77918510911
1982,1,19,4.5,-2.5,0,1,0,48364.91294064184
1982,1,20,3,-5.5,0,-1.25,0,43830.472571655206
1982,1,21,0,-6,28,-3,2.8,49898.87119196008
1982,1,22,-1.5,-13,10,-7.25,1,41359.27356720447
1982,1,23,5,-19.5,0,-7.25,0,20679.636783602236
1982,1,24,13,-11,0,1,0,26042.645429576372
1982,1,25,14.5,-9,0,2.75,0,26256.10970053142
1982,1,26,12,-3.5,0,4.25,0,35422.644508603
1982,1,27,10,-4.5,0,2.75,0,36102.1508382307
1982,1,28,7.5,-2.5,0,2.5,0,43432.33567319807
1982,1,29,3,-5.5,5,-1.25,0.5,43830.472571655206
1982,1,30,7,-8.5,0,-0.75,0,33800.98109679661
1982,1,31,7.5,-12.5,0,-2.5,0,28844.727310547994
1982,2,1,3,-10,0,-3.5,0,36260.47429331165
1982,2,2,1.5,-14.5,0,-6.5,0,32527.585923229883
1982,2,3,4,-12.5,0,-4.25,0,32883.986886245206
1982,2,4,0.5,-8.5,4,-4,0.4,43026.87222789613
1982,2,5,0.5,-20,0,-9.75,0,25150.069490078073
1982,2,6,-1,-19.5,0,-10.25,0,26167.549611183575
1982,2,7,5.5,-17,0,-5.75,0,24567.72002233997
1982,2,8,0.5,-5.5,5,-2.5,0.5,48074.545517579994
1982,2,9,2,-8,0,-3,0,39919.09695356806
1982,2,10,3.5,-3.5,20,0,2,48000
1982,2,11,5,-6.5,20,-0.75,2,38026.10373389619
1982,2,12,6,-13,0,-3.5,0,31080.406537124276
1982,2,13,10.5,-11.5,0,-0.5,0,24891.289180501506
1982,2,14,6.5,-5,0,0.75,0,41669.96991297563
1982,2,15,11,-3.5,0,3.75,0,36691.392934471165
1982,2,16,10,-3.5,0,3.25,0,38011.14505861902
1982,2,17,10,-4,0,3,0,35466.613130822545
1982,2,18,6,-1.5,4,2.25,0.4,47614.96214717909
1982,2,19,9.5,-3,0,3.25,0,38011.14505861902
1982,2,20,14,-5.5,0,4.25,0,29518.870423835837
1982,2,21,14.5,-6,0,4.25,0,29518.870423835837
1982,2,22,15,-3,0,6,0,31353.382012294423
1982,2,23,14,-1,0,6.5,0,35336.94855458017
1982,2,24,9,-2,6,3.5,0.6,40456.817438815895
1982,2,25,7,0,12,3.5,1.2,46680.94319863372
1982,2,26,9.5,-2.5,0,3.5,0,40456.817438815895
1982,2,27,11.5,-3.5,0,4,0,36050.78060732909
1982,2,28,13.5,-4.5,0,4.5,0,31906.15808923686
1982,3,1,11.5,-3.5,0,4,0,36050.78060732909
1982,3,2,10.5,0.5,4,5.5,0.4,43279.98065731004
1982,3,3,9.5,-2.5,4,3.5,0.4,40456.817438815895
1982,3,4,8.5,-6,0,1.25,0,36539.28578867601
1982,3,5,5,-7.5,0,-1.25,0,39447.42531448969
1982,3,6,8,-9.5,0,-0.75,0,29575.858459697036
1982,3,7,14,-10,0,2,0,24236.79594456964
1982,3,8,13.5,-2,0,5.75,0,34559.7598998003
1982,3,9,15.5,-4.5,0,5.5,0,29754.986701900656
1982,3,10,15,-2,0,6.5,0,32812.88080068159
1982,3,11,8.5,3,29,5.75,2.9,50510.41831509275
1982,3,12,8.5,2,23,5.25,2.3,49544.429749001654
1982,3,13,8.5,-0.5,5,4,0.5,45063.47575916136
1982,3,14,8,-0.5,8,3.75,0.8,45864.241168088956
1982,3,15,5.5,-1.5,10,2,1,48473.59188913928
1982,3,16,5,-2,6,1.5,0.6,46654.419586426535
1982,3,17,7.5,-3,0,2.25,0,40812.82469758207
1982,3,18,4.5,-4.5,17,0,1.7,44000
1982,3,19,2.5,-8.5,8,-3,0.8,39919.09695356806
1982,3,20,4.5,-15,0,-5.25,0,29560.60059695602
1982,3,21,9,-12,0,-1.5,0,26786.820371310347
1982,3,22,12,-8.5,0,1.75,0,28199.742761398295
1982,3,23,13.5,-8,0,2.75,0,26256.10970053142
1982,3,24,14.5,-7,0,3.75,0,27518.544700853374
1982,3,25,14,-4,0,5,0,30809.585710145326
1982,3,26,8,1.5,7,4.75,0.7,48453.882081520525
1982,3,27,11,-1.5,4,4.75,0.4,39903.19700831102
1982,3,28,12,-2.5,0,4.75,0,37052.96865057452
1982,3,29,6,-2.5,6,1.75,0.6,45824.581987272235
1982,3,30,7.5,-3,0,2.25,0,40812.82469758207
1982,3,31,13.5,-4.5,0,4.5,0,31906.15808923686
1982,4,1,12,-0.5,0,5.75,0,39876.64603823111
1982,4,2,10.5,-8,4,1.25,0.4,29231.42863094081
1982,4,3,15.5,-4,0,5.75,0,29242.873761369487
1982,4,4,13.5,-2.5,0,5.5,0,35164.98428406441
1982,4,5,14,-3.5,0,5.25,0,33029.61983266777
1982,4,6,12,0.5,0,6.25,0,41087.939367334846
1982,4,7,10.5,-0.5,0,5,0,42013.07142292544
1982,4,8,11,-7,0,2,0,31161.59478587525
1982,4,9,13,0.5,0,6.75,0,39695.65508531985
1982,4,10,16.5,-4.5,0,6,0,28740.600177936558
1982,4,11,18,3,0,10.5,0,36560.90876566812
1982,4,12,17.5,6,0,11.75,0,40732.70180339244
1982,4,13,19,1.5,0,10.25,0,33263.31956362078
1982,4,14,18,-2.5,0,7.75,0,30116.66326491532
1982,4,15,16,-1.5,0,7.25,0,33561.46103325279
1982,4,16,16,-3,0,6.5,0,30288.81304678301
1982,4,17,17,-3.5,0,6.75,0,29771.74131398989
1982,4,18,18.5,0,0,9.25,0,31388.326667367783
1982,4,19,17.5,-0.5,0,8.5,0,33021.291074259025
1982,4,20,12.5,-3,0,4.75,0,34202.74029283802
1982,4,21,9.5,-5,0,2.25,0,37411.75597278357
1982,4,22,7.5,-5,0,1.25,0,40193.21436754361
1982,4,23,11,-2,0,4.5,0,37707.27774182538
1982,4,24,16,-1.5,0,7.25,0,31164.21381659187
1982,4,25,18.5,-1.5,0,8.5,0,28618.45226435782
1982,4,26,20,-0.5,0,9.75,0,26303.323700176566
1982,4,27,21.5,0,0,10.75,0,26494.318439243874
1982,4,28,22.5,1,0,11.75,0,26564.80552395159
1982,4,29,21.5,3,0,12.25,0,29130.384689196086
1982,4,30,21.5,3,0,12.25,0,29130.384689196086
1982,5,1,19,3,0,11,0,33502.185021117766
1982,5,2,18,6,5,12,0.5,40066.09320861069
1982,5,3,20,1.5,0,10.75,0,30279.22107342157
1982,5,4,15.5,4,8,9.75,0.8,40466.65184642549
1982,5,5,16,2,8,9,0.8,38306.85230186866
1982,5,6,17,-1.5,0,7.75,0,32433.329669908806
1982,5,7,19.5,-1.5,0,9,0,27666.059995794036
1982,5,8,19.5,2,0,10.75,0,34064.12370759927
1982,5,9,15,5,0,10,0,43773.09937324344
1982,5,10,14,2.5,0,8.25,0,40303.90786883599
1982,5,11,13,-3.5,0,4.75,0,34202.74029283802
1982,5,12,10,-0.5,3,4.75,0.3,42753.42536604752
1982,5,13,17,0,0,8.5,0,30819.871669308417
1982,5,14,19.5,-1,0,9.25,0,25110.661333894226
1982,5,15,17.5,0,0,8.75,0,30302.184943768014
1982,5,16,19,-1.5,0,8.75,0,25973.301380372584
1982,5,17,22,0.5,0,11.25,0,23797.669232304746
1982,5,18,21.5,3.5,0,12.5,0,28655.544986285066
1982,5,19,21,3.5,0,12.25,0,30843.936729737034
1982,5,20,22.5,0,0,11.25,0,23797.669232304746
1982,5,21,24,1,0,12.5,0,21913.06381304152
1982,5,22,25,2,0,13.5,0,22104.45914709591
1982,5,23,24,3,0,13.5,0,25262.23902525247
1982,5,24,24,2.5,0,13.25,0,24072.64607404648
1982,5,25,25,2.5,0,13.75,0,23301.104324526186
1982,5,26,25,5.5,0,15.25,0,26787.548760417474
1982,5,27,21.5,7,0,14.25,0,33083.910730400785
1982,5,28,21,4.5,0,12.75,0,29847.570119188418
1982,5,29,21.5,2.5,0,12,0,26130.060788224364
1982,5,30,22.5,3,0,12.75,0,24872.97509932368
1982,5,31,25.5,1,0,13.25,0,19258.116859237183
1982,6,1,23,5,0,14,0,27510.92534586577
1982,6,2,22.5,0,0,11.25,0,21967.079291358226
1982,6,3,24,0.5,0,12.25,0,20562.624486491357
1982,6,4,23.5,2.5,0,13,0,22837.863142088332
1982,6,5,22,6,0,14,0,30567.69482873974
1982,6,6,22,-0.5,0,10.75,0,20816.96448797733
1982,6,7,22.5,1,0,11.75,0,23022.831454091378
1982,6,8,24,1,0,12.5,0,20227.443519730637
1982,6,9,25.5,1,0,13.25,0,19258.116859237183
1982,6,10,26.5,2,0,14.25,0,16541.955365200392
1982,6,11,27,2.5,0,14.75,0,13103.927725030951
1982,6,12,25.5,3.5,0,14.5,0,14796.861273142735
1982,6,13,23,6.5,0,14.75,0,20383.88757227037
1982,6,14,23,2.5,0,12.75,0,13265.586719639296
1982,6,15,26.5,4,0,15.25,0,9869.096911732755
1982,6,16,28.5,6,0,17.25,0,9928.876885612604
1982,6,17,29,7.5,0,18.25,0,10488.008508219069
1982,6,18,26,4.5,0,15.25,0,11278.967899123147
1982,6,19,26,3.5,0,14.75,0,10191.943786135185
1982,6,20,27,5,0,16,0,10749.87545632162
1982,6,21,28,4.5,0,16.25,0,10579.753647009285
1982,6,22,28,5.5,0,16.75,0,10248.509418077847
1982,6,23,28,4,0,16,0,9406.14102428142
1982,6,24,28.5,4.5,0,16.5,0,10412.651321672487
1982,6,25,28.5,5.5,0,17,0,10087.270131451782
1982,6,26,31,7,0,19,0,10007.219492832828
1982,6,27,32,7,0,19.5,0,9700.478444897262
1982,6,28,30.5,7.5,0,19,0,10007.219492832828
1982,6,29,28.5,8.5,0,18.5,0,11472.129515876766
1982,6,30,26.5,8,0,17.25,0,12411.096107015754
1982,7,1,25,6.5,0,15.75,0,12288.461736261437
1982,7,2,26.5,4,0,15.25,0,9869.096911732755
1982,7,3,27.5,4.5,0,16,0,10749.87545632162
1982,7,4,26,8,0,17,0,12609.087664314728
1982,7,5,23.5,9,0,16.25,0,13224.692058761608
1982,7,6,25,3,0,14,0,10698.69319005891
1982,7,7,21.5,9,0,15.25,0,14098.709873903934
1982,7,8,26,6.5,0,16.25,0,11902.222852885445
1982,7,9,28.5,8,0,18.25,0,11653.342786910076
1982,7,10,30.5,8,0,19.25,0,10947.22875433307
1982,7,11,32,9.5,0,20.75,0,10974.174918796869
1982,7,12,32.5,8.5,0,20.5,0,10131.352801920813
1982,7,13,32.5,9.5,0,21,0,10806.786682636239
1982,7,14,32,9,0,20.5,0,10131.352801920813
1982,7,15,30.5,10,0,20.25,0,11317.782781638909
1982,7,16,29,13.5,0,21.25,0,13544.704645394859
1982,7,17,26.5,9.5,0,18,0,13021.560025878503
1982,7,18,25.5,11,0,18.25,0,13984.01134429209
1982,7,19,29.5,8.5,0,19,0,11119.132769814252
1982,7,20,30.5,10.5,0,20.5,0,12157.623362304976
1982,7,21,30,13,2,21.5,0.2,13338.900126201026
1982,7,22,29,13,0,21,0,13754.092141537032
1982,7,23,29,12,4,20.5,0.4,13170.758642497058
1982,7,24,29,10,5,19.5,0.5,11856.1403215411
1982,7,25,26.5,10.5,6,18.5,0.6,13766.55541905212
1982,7,26,26,12.5,4,19.25,0.4,15326.120256066295
1982,7,27,25,12,6,18.5,0.6,18355.407225402825
1982,7,28,25,12.5,13,18.75,1.3,22588.159626211513
1982,7,29,27,11,7,19,0.7,20014.438985665656
1982,7,30,29,11,0,20,0,13583.956246908872
1982,7,31,30,10,0,20,0,11494.116824307508
1982,8,1,26.5,12,11,19.25,1.1,24083.90325953275
1982,8,2,25.5,11.5,4,18.5,0.4,27533.11083810424
